latitude,longitude
25.047,121.525
25.048,121.525
25.049,121.525
25.05,121.525
25.051,121.525
25.052,121.525
25.053,121.525
25.054,121.525
25.055,121.525
25.056,121.525
25.057,121.525
25.058,121.525
25.059,121.525
25.06,121.525
25.061,121.525
25.062,121.525
25.063,121.525
25.064,121.525
25.065,121.525
25.066,121.525
25.067,121.525
25.068,121.525
25.069,121.525
25.07,121.525
25.071,121.525
25.072,121.525
25.073,121.525
25.074,121.525
25.076,121.525
25.077,121.525
25.078,121.525
25.079,121.525
25.08,121.525
25.081,121.525
25.083,121.525
25.086,121.525
25.087,121.525
24.96,121.526
24.961,121.526
24.962,121.526
24.963,121.526
24.964,121.526
24.965,121.526
24.966,121.526
24.968,121.526
24.972,121.526
24.973,121.526
24.975,121.526
24.976,121.526
24.977,121.526
24.978,121.526
24.979,121.526
24.98,121.526
24.981,121.526
24.982,121.526
24.984,121.526
24.988,121.526
24.989,121.526
24.99,121.526
24.991,121.526
24.992,121.526
24.993,121.526
24.994,121.526
24.995,121.526
24.996,121.526
24.997,121.526
24.998,121.526
24.999,121.526
25,121.526
25.001,121.526
25.002,121.526
25.003,121.526
25.004,121.526
25.005,121.526
25.006,121.526
25.007,121.526
25.008,121.526
25.009,121.526
25.01,121.526
25.012,121.526
25.013,121.526
25.014,121.526
25.015,121.526
25.016,121.526
25.017,121.526
25.018,121.526
25.019,121.526
25.02,121.526
25.021,121.526
25.022,121.526
25.023,121.526
25.024,121.526
25.025,121.526
25.026,121.526
25.027,121.526
25.028,121.526
25.029,121.526
25.03,121.526
25.031,121.526
25.032,121.526
25.033,121.526
25.034,121.526
25.035,121.526
25.036,121.526
25.037,121.526
25.038,121.526
25.039,121.526
25.04,121.526
25.041,121.526
25.042,121.526
25.043,121.526
25.044,121.526
25.045,121.526
25.046,121.526
25.047,121.526
25.048,121.526
25.049,121.526
25.05,121.526
25.051,121.526
25.052,121.526
25.053,121.526
25.054,121.526
25.055,121.526
25.056,121.526
25.057,121.526
25.058,121.526
25.059,121.526
25.06,121.526
25.061,121.526
25.062,121.526
25.063,121.526
25.064,121.526
25.065,121.526
25.066,121.526
25.067,121.526
25.068,121.526
25.069,121.526
25.07,121.526
25.071,121.526
25.077,121.526
25.079,121.526
25.08,121.526
25.081,121.526
25.082,121.526
25.083,121.526
25.084,121.526
25.085,121.526
25.086,121.526
25.087,121.526
24.959,121.527
24.96,121.527
24.961,121.527
24.962,121.527
24.963,121.527
24.966,121.527
24.969,121.527
24.972,121.527
24.973,121.527
24.974,121.527
24.975,121.527
24.976,121.527
24.977,121.527
24.978,121.527
24.979,121.527
24.98,121.527
24.981,121.527
24.983,121.527
24.984,121.527
24.987,121.527
24.988,121.527
24.989,121.527
24.99,121.527
24.991,121.527
24.992,121.527
24.993,121.527
24.994,121.527
24.995,121.527
24.996,121.527
24.997,121.527
24.998,121.527
24.999,121.527
25,121.527
25.001,121.527
25.002,121.527
25.003,121.527
25.004,121.527
25.005,121.527
25.006,121.527
25.007,121.527
25.008,121.527
25.009,121.527
25.011,121.527
25.012,121.527
25.013,121.527
25.014,121.527
25.015,121.527
25.016,121.527
25.017,121.527
25.018,121.527
25.019,121.527
25.02,121.527
25.021,121.527
25.022,121.527
25.023,121.527
25.024,121.527
25.025,121.527
25.026,121.527
25.027,121.527
25.028,121.527
25.029,121.527
25.03,121.527
25.031,121.527
25.032,121.527
25.033,121.527
25.034,121.527
25.035,121.527
25.036,121.527
25.037,121.527
25.038,121.527
25.039,121.527
25.04,121.527
25.041,121.527
25.042,121.527
25.043,121.527
25.044,121.527
25.045,121.527
25.046,121.527
25.047,121.527
25.048,121.527
25.049,121.527
25.05,121.527
25.051,121.527
25.052,121.527
25.053,121.527
25.054,121.527
25.055,121.527
25.056,121.527
25.057,121.527
25.058,121.527
25.059,121.527
25.06,121.527
25.061,121.527
25.062,121.527
25.063,121.527
25.064,121.527
25.065,121.527
25.066,121.527
25.067,121.527
25.068,121.527
25.069,121.527
25.07,121.527
25.072,121.527
25.073,121.527
25.074,121.527
25.077,121.527
25.078,121.527
25.079,121.527
25.081,121.527
25.085,121.527
25.086,121.527
24.959,121.528
24.962,121.528
24.963,121.528
24.964,121.528
24.966,121.528
24.973,121.528
24.974,121.528
24.975,121.528
24.976,121.528
24.977,121.528
24.978,121.528
24.979,121.528
24.98,121.528
24.981,121.528
24.982,121.528
24.983,121.528
24.985,121.528
24.989,121.528
24.99,121.528
24.991,121.528
24.992,121.528
24.994,121.528
24.995,121.528
24.996,121.528
24.997,121.528
24.998,121.528
24.999,121.528
25,121.528
25.001,121.528
25.002,121.528
25.003,121.528
25.004,121.528
25.005,121.528
25.007,121.528
25.012,121.528
25.013,121.528
25.014,121.528
25.015,121.528
25.016,121.528
25.017,121.528
25.018,121.528
25.019,121.528
25.02,121.528
25.021,121.528
25.022,121.528
25.023,121.528
25.024,121.528
25.025,121.528
25.026,121.528
25.027,121.528
25.028,121.528
25.029,121.528
25.03,121.528
25.031,121.528
25.032,121.528
25.033,121.528
25.034,121.528
25.035,121.528
25.036,121.528
25.037,121.528
25.038,121.528
25.039,121.528
25.04,121.528
25.041,121.528
25.042,121.528
25.043,121.528
25.044,121.528
25.046,121.528
25.047,121.528
25.048,121.528
25.049,121.528
25.05,121.528
25.051,121.528
25.052,121.528
25.053,121.528
25.054,121.528
25.055,121.528
25.056,121.528
25.057,121.528
25.058,121.528
25.059,121.528
25.06,121.528
25.061,121.528
25.062,121.528
25.063,121.528
25.064,121.528
25.065,121.528
25.066,121.528
25.067,121.528
25.068,121.528
25.069,121.528
25.07,121.528
25.071,121.528
25.073,121.528
25.075,121.528
25.078,121.528
25.08,121.528
25.081,121.528
25.084,121.528
25.085,121.528
25.086,121.528
25.087,121.528
24.96,121.529
24.963,121.529
24.964,121.529
24.97,121.529
24.972,121.529
24.973,121.529
24.974,121.529
24.975,121.529
24.976,121.529
24.977,121.529
24.979,121.529
24.98,121.529
24.981,121.529
24.982,121.529
24.983,121.529
24.985,121.529
24.986,121.529
24.987,121.529
24.988,121.529
24.989,121.529
24.99,121.529
24.992,121.529
24.993,121.529
24.994,121.529
24.995,121.529
24.996,121.529
24.997,121.529
24.998,121.529
24.999,121.529
25,121.529
25.001,121.529
25.002,121.529
25.003,121.529
25.004,121.529
25.005,121.529
25.006,121.529
25.012,121.529
25.013,121.529
25.014,121.529
25.015,121.529
25.016,121.529
25.017,121.529
25.018,121.529
25.019,121.529
25.02,121.529
25.021,121.529
25.022,121.529
25.023,121.529
25.024,121.529
25.025,121.529
25.026,121.529
25.027,121.529
25.028,121.529
25.029,121.529
25.03,121.529
25.031,121.529
25.032,121.529
25.033,121.529
25.034,121.529
25.035,121.529
25.036,121.529
25.037,121.529
25.038,121.529
25.039,121.529
25.04,121.529
25.041,121.529
25.042,121.529
25.043,121.529
25.044,121.529
25.045,121.529
25.046,121.529
25.047,121.529
25.048,121.529
25.049,121.529
25.05,121.529
25.051,121.529
25.052,121.529
25.053,121.529
25.054,121.529
25.055,121.529
25.056,121.529
25.057,121.529
25.058,121.529
25.059,121.529
25.06,121.529
25.061,121.529
25.062,121.529
25.063,121.529
25.064,121.529
25.065,121.529
25.066,121.529
25.067,121.529
25.068,121.529
25.069,121.529
25.07,121.529
25.073,121.529
25.074,121.529
24.959,121.53
24.96,121.53
24.961,121.53
24.962,121.53
24.964,121.53
24.965,121.53
24.967,121.53
24.969,121.53
24.971,121.53
24.972,121.53
24.973,121.53
24.974,121.53
24.975,121.53
24.976,121.53
24.977,121.53
24.978,121.53
24.979,121.53
24.98,121.53
24.981,121.53
24.982,121.53
24.983,121.53
24.984,121.53
24.985,121.53
24.986,121.53
24.987,121.53
24.988,121.53
24.99,121.53
24.994,121.53
24.995,121.53
24.997,121.53
24.998,121.53
24.999,121.53
25,121.53
25.001,121.53
25.002,121.53
25.004,121.53
25.008,121.53
25.012,121.53
25.013,121.53
25.014,121.53
25.015,121.53
25.016,121.53
25.017,121.53
25.018,121.53
25.019,121.53
25.02,121.53
25.021,121.53
25.022,121.53
25.023,121.53
25.024,121.53
25.025,121.53
25.026,121.53
25.027,121.53
25.028,121.53
25.029,121.53
25.03,121.53
25.031,121.53
25.032,121.53
25.033,121.53
25.034,121.53
25.035,121.53
25.036,121.53
25.037,121.53
25.038,121.53
25.039,121.53
25.04,121.53
25.041,121.53
25.042,121.53
25.043,121.53
25.044,121.53
25.045,121.53
25.046,121.53
25.047,121.53
25.048,121.53
25.049,121.53
25.05,121.53
25.051,121.53
25.052,121.53
25.053,121.53
25.054,121.53
25.055,121.53
25.056,121.53
25.057,121.53
25.058,121.53
25.059,121.53
25.06,121.53
25.061,121.53
25.062,121.53
25.063,121.53
25.064,121.53
25.065,121.53
25.066,121.53
25.067,121.53
25.068,121.53
25.069,121.53
25.071,121.53
25.073,121.53
25.074,121.53
25.075,121.53
25.076,121.53
25.077,121.53
25.078,121.53
24.959,121.531
24.96,121.531
24.961,121.531
24.962,121.531
24.963,121.531
24.965,121.531
24.971,121.531
24.972,121.531
24.973,121.531
24.974,121.531
24.975,121.531
24.976,121.531
24.977,121.531
24.978,121.531
24.979,121.531
24.98,121.531
24.981,121.531
24.982,121.531
24.983,121.531
24.984,121.531
24.985,121.531
24.986,121.531
24.987,121.531
24.988,121.531
24.989,121.531
24.99,121.531
24.991,121.531
24.992,121.531
24.993,121.531
24.994,121.531
24.999,121.531
25,121.531
25.002,121.531
25.006,121.531
25.007,121.531
25.008,121.531
25.01,121.531
25.012,121.531
25.013,121.531
25.014,121.531
25.015,121.531
25.016,121.531
25.017,121.531
25.018,121.531
25.019,121.531
25.02,121.531
25.021,121.531
25.022,121.531
25.023,121.531
25.024,121.531
25.025,121.531
25.026,121.531
25.027,121.531
25.028,121.531
25.029,121.531
25.031,121.531
25.032,121.531
25.033,121.531
25.034,121.531
25.035,121.531
25.036,121.531
25.037,121.531
25.038,121.531
25.039,121.531
25.04,121.531
25.041,121.531
25.042,121.531
25.043,121.531
25.044,121.531
25.045,121.531
25.046,121.531
25.047,121.531
25.048,121.531
25.049,121.531
25.05,121.531
25.051,121.531
25.052,121.531
25.053,121.531
25.054,121.531
25.055,121.531
25.056,121.531
25.057,121.531
25.058,121.531
25.059,121.531
25.06,121.531
25.061,121.531
25.062,121.531
25.063,121.531
25.064,121.531
25.065,121.531
25.066,121.531
25.067,121.531
25.068,121.531
25.069,121.531
25.071,121.531
25.072,121.531
25.073,121.531
25.074,121.531
25.075,121.531
25.076,121.531
25.077,121.531
25.079,121.531
25.081,121.531
25.082,121.531
25.085,121.531
24.959,121.532
24.96,121.532
24.961,121.532
24.962,121.532
24.963,121.532
24.965,121.532
24.97,121.532
24.971,121.532
24.972,121.532
24.973,121.532
24.974,121.532
24.975,121.532
24.976,121.532
24.977,121.532
24.978,121.532
24.979,121.532
24.98,121.532
24.981,121.532
24.982,121.532
24.985,121.532
24.986,121.532
24.987,121.532
24.988,121.532
24.989,121.532
24.99,121.532
24.991,121.532
24.992,121.532
24.993,121.532
24.994,121.532
24.995,121.532
24.999,121.532
25.002,121.532
25.004,121.532
25.005,121.532
25.006,121.532
25.007,121.532
25.009,121.532
25.013,121.532
25.014,121.532
25.015,121.532
25.016,121.532
25.017,121.532
25.018,121.532
25.019,121.532
25.02,121.532
25.021,121.532
25.022,121.532
25.023,121.532
25.024,121.532
25.025,121.532
25.026,121.532
25.027,121.532
25.028,121.532
25.029,121.532
25.03,121.532
25.031,121.532
25.032,121.532
25.033,121.532
25.034,121.532
25.035,121.532
25.036,121.532
25.037,121.532
25.038,121.532
25.039,121.532
25.04,121.532
25.041,121.532
25.042,121.532
25.043,121.532
25.044,121.532
25.045,121.532
25.046,121.532
25.047,121.532
25.048,121.532
25.049,121.532
25.05,121.532
25.051,121.532
25.052,121.532
25.053,121.532
25.054,121.532
25.055,121.532
25.056,121.532
25.057,121.532
25.058,121.532
25.059,121.532
25.06,121.532
25.061,121.532
25.062,121.532
25.063,121.532
25.064,121.532
25.065,121.532
25.066,121.532
25.067,121.532
25.069,121.532
25.072,121.532
25.073,121.532
25.076,121.532
25.077,121.532
25.078,121.532
25.079,121.532
25.08,121.532
25.081,121.532
25.082,121.532
24.959,121.533
24.96,121.533
24.961,121.533
24.962,121.533
24.963,121.533
24.964,121.533
24.967,121.533
24.968,121.533
24.969,121.533
24.97,121.533
24.971,121.533
24.972,121.533
24.973,121.533
24.974,121.533
24.975,121.533
24.976,121.533
24.977,121.533
24.978,121.533
24.979,121.533
24.98,121.533
24.981,121.533
24.982,121.533
24.983,121.533
24.984,121.533
24.985,121.533
24.986,121.533
24.988,121.533
24.989,121.533
24.99,121.533
24.991,121.533
24.992,121.533
24.993,121.533
24.994,121.533
24.995,121.533
24.996,121.533
24.997,121.533
24.999,121.533
25,121.533
25.002,121.533
25.003,121.533
25.004,121.533
25.005,121.533
25.006,121.533
25.007,121.533
25.008,121.533
25.009,121.533
25.01,121.533
25.012,121.533
25.013,121.533
25.014,121.533
25.015,121.533
25.016,121.533
25.018,121.533
25.019,121.533
25.02,121.533
25.021,121.533
25.022,121.533
25.024,121.533
25.025,121.533
25.026,121.533
25.027,121.533
25.028,121.533
25.029,121.533
25.03,121.533
25.032,121.533
25.033,121.533
25.034,121.533
25.035,121.533
25.036,121.533
25.037,121.533
25.038,121.533
25.039,121.533
25.04,121.533
25.041,121.533
25.042,121.533
25.043,121.533
25.044,121.533
25.045,121.533
25.046,121.533
25.047,121.533
25.048,121.533
25.049,121.533
25.05,121.533
25.051,121.533
25.052,121.533
25.053,121.533
25.054,121.533
25.055,121.533
25.056,121.533
25.057,121.533
25.058,121.533
25.059,121.533
25.06,121.533
25.061,121.533
25.062,121.533
25.063,121.533
25.064,121.533
25.065,121.533
25.066,121.533
25.067,121.533
25.068,121.533
25.07,121.533
25.071,121.533
25.072,121.533
25.073,121.533
25.075,121.533
25.076,121.533
25.077,121.533
25.08,121.533
25.081,121.533
24.959,121.534
24.96,121.534
24.961,121.534
24.962,121.534
24.963,121.534
24.964,121.534
24.965,121.534
24.966,121.534
24.967,121.534
24.968,121.534
24.969,121.534
24.97,121.534
24.971,121.534
24.972,121.534
24.973,121.534
24.974,121.534
24.975,121.534
24.976,121.534
24.977,121.534
24.978,121.534
24.979,121.534
24.98,121.534
24.981,121.534
24.982,121.534
24.983,121.534
24.984,121.534
24.985,121.534
24.986,121.534
24.987,121.534
24.988,121.534
24.989,121.534
24.99,121.534
24.991,121.534
24.992,121.534
24.993,121.534
24.994,121.534
24.995,121.534
24.996,121.534
24.997,121.534
24.998,121.534
24.999,121.534
25,121.534
25.001,121.534
25.002,121.534
25.003,121.534
25.004,121.534
25.005,121.534
25.006,121.534
25.007,121.534
25.008,121.534
25.009,121.534
25.012,121.534
25.013,121.534
25.014,121.534
25.015,121.534
25.016,121.534
25.017,121.534
25.023,121.534
25.024,121.534
25.025,121.534
25.026,121.534
25.027,121.534
25.028,121.534
25.029,121.534
25.031,121.534
25.032,121.534
25.034,121.534
25.035,121.534
25.036,121.534
25.037,121.534
25.038,121.534
25.039,121.534
25.04,121.534
25.041,121.534
25.042,121.534
25.043,121.534
25.044,121.534
25.045,121.534
25.046,121.534
25.047,121.534
25.048,121.534
25.049,121.534
25.05,121.534
25.051,121.534
25.052,121.534
25.053,121.534
25.054,121.534
25.055,121.534
25.056,121.534
25.057,121.534
25.058,121.534
25.059,121.534
25.06,121.534
25.061,121.534
25.062,121.534
25.063,121.534
25.064,121.534
25.065,121.534
25.066,121.534
25.067,121.534
25.068,121.534
25.069,121.534
25.07,121.534
25.071,121.534
25.072,121.534
25.075,121.534
25.076,121.534
25.077,121.534
25.078,121.534
25.079,121.534
25.08,121.534
25.081,121.534
25.083,121.534
25.084,121.534
25.085,121.534
24.959,121.535
24.96,121.535
24.961,121.535
24.962,121.535
24.963,121.535
24.964,121.535
24.966,121.535
24.967,121.535
24.968,121.535
24.969,121.535
24.97,121.535
24.971,121.535
24.972,121.535
24.973,121.535
24.974,121.535
24.975,121.535
24.976,121.535
24.977,121.535
24.978,121.535
24.979,121.535
24.98,121.535
24.981,121.535
24.982,121.535
24.983,121.535
24.984,121.535
24.985,121.535
24.986,121.535
24.987,121.535
24.988,121.535
24.989,121.535
24.99,121.535
24.991,121.535
24.992,121.535
24.993,121.535
24.994,121.535
24.995,121.535
24.996,121.535
24.997,121.535
24.998,121.535
24.999,121.535
25,121.535
25.001,121.535
25.002,121.535
25.003,121.535
25.004,121.535
25.005,121.535
25.006,121.535
25.008,121.535
25.009,121.535
25.01,121.535
25.011,121.535
25.012,121.535
25.013,121.535
25.014,121.535
25.015,121.535
25.016,121.535
25.02,121.535
25.021,121.535
25.023,121.535
25.024,121.535
25.025,121.535
25.026,121.535
25.027,121.535
25.028,121.535
25.029,121.535
25.03,121.535
25.033,121.535
25.034,121.535
25.035,121.535
25.036,121.535
25.037,121.535
25.038,121.535
25.039,121.535
25.04,121.535
25.041,121.535
25.042,121.535
25.043,121.535
25.044,121.535
25.045,121.535
25.046,121.535
25.047,121.535
25.048,121.535
25.049,121.535
25.05,121.535
25.051,121.535
25.052,121.535
25.053,121.535
25.054,121.535
25.055,121.535
25.056,121.535
25.057,121.535
25.058,121.535
25.059,121.535
25.06,121.535
25.061,121.535
25.062,121.535
25.063,121.535
25.064,121.535
25.065,121.535
25.066,121.535
25.067,121.535
25.068,121.535
25.069,121.535
25.07,121.535
25.075,121.535
25.076,121.535
25.078,121.535
25.08,121.535
25.083,121.535
25.085,121.535
25.086,121.535
25.087,121.535
24.959,121.536
24.96,121.536
24.961,121.536
24.962,121.536
24.963,121.536
24.964,121.536
24.965,121.536
24.966,121.536
24.967,121.536
24.968,121.536
24.969,121.536
24.97,121.536
24.971,121.536
24.972,121.536
24.973,121.536
24.974,121.536
24.975,121.536
24.976,121.536
24.977,121.536
24.978,121.536
24.979,121.536
24.98,121.536
24.981,121.536
24.982,121.536
24.983,121.536
24.984,121.536
24.985,121.536
24.986,121.536
24.987,121.536
24.988,121.536
24.989,121.536
24.99,121.536
24.991,121.536
24.992,121.536
24.993,121.536
24.994,121.536
24.995,121.536
24.996,121.536
24.997,121.536
24.998,121.536
24.999,121.536
25,121.536
25.001,121.536
25.002,121.536
25.003,121.536
25.004,121.536
25.005,121.536
25.006,121.536
25.007,121.536
25.008,121.536
25.009,121.536
25.01,121.536
25.011,121.536
25.012,121.536
25.013,121.536
25.014,121.536
25.015,121.536
25.016,121.536
25.018,121.536
25.023,121.536
25.026,121.536
25.027,121.536
25.028,121.536
25.03,121.536
25.031,121.536
25.032,121.536
25.033,121.536
25.034,121.536
25.035,121.536
25.036,121.536
25.037,121.536
25.038,121.536
25.039,121.536
25.04,121.536
25.041,121.536
25.042,121.536
25.043,121.536
25.044,121.536
25.045,121.536
25.046,121.536
25.047,121.536
25.048,121.536
25.049,121.536
25.05,121.536
25.051,121.536
25.052,121.536
25.053,121.536
25.054,121.536
25.055,121.536
25.056,121.536
25.057,121.536
25.058,121.536
25.059,121.536
25.06,121.536
25.061,121.536
25.062,121.536
25.063,121.536
25.064,121.536
25.065,121.536
25.066,121.536
25.067,121.536
25.068,121.536
25.069,121.536
25.07,121.536
25.071,121.536
25.072,121.536
25.073,121.536
25.077,121.536
25.081,121.536
25.082,121.536
25.084,121.536
25.085,121.536
25.086,121.536
24.959,121.537
24.96,121.537
24.961,121.537
24.962,121.537
24.963,121.537
24.964,121.537
24.965,121.537
24.966,121.537
24.967,121.537
24.968,121.537
24.969,121.537
24.97,121.537
24.971,121.537
24.972,121.537
24.973,121.537
24.974,121.537
24.975,121.537
24.976,121.537
24.977,121.537
24.978,121.537
24.979,121.537
24.98,121.537
24.981,121.537
24.982,121.537
24.983,121.537
24.984,121.537
24.985,121.537
24.986,121.537
24.987,121.537
24.988,121.537
24.989,121.537
24.99,121.537
24.991,121.537
24.992,121.537
24.993,121.537
24.994,121.537
24.995,121.537
24.996,121.537
24.997,121.537
24.998,121.537
24.999,121.537
25,121.537
25.001,121.537
25.002,121.537
25.003,121.537
25.004,121.537
25.005,121.537
25.006,121.537
25.007,121.537
25.008,121.537
25.009,121.537
25.012,121.537
25.013,121.537
25.014,121.537
25.016,121.537
25.017,121.537
25.018,121.537
25.02,121.537
25.021,121.537
25.022,121.537
25.024,121.537
25.025,121.537
25.026,121.537
25.027,121.537
25.028,121.537
25.03,121.537
25.031,121.537
25.032,121.537
25.033,121.537
25.034,121.537
25.035,121.537
25.036,121.537
25.037,121.537
25.039,121.537
25.04,121.537
25.041,121.537
25.042,121.537
25.043,121.537
25.044,121.537
25.045,121.537
25.046,121.537
25.047,121.537
25.048,121.537
25.049,121.537
25.05,121.537
25.051,121.537
25.052,121.537
25.053,121.537
25.054,121.537
25.055,121.537
25.056,121.537
25.057,121.537
25.058,121.537
25.059,121.537
25.06,121.537
25.061,121.537
25.062,121.537
25.063,121.537
25.064,121.537
25.065,121.537
25.066,121.537
25.067,121.537
25.068,121.537
25.069,121.537
25.071,121.537
25.073,121.537
25.081,121.537
25.082,121.537
25.083,121.537
25.084,121.537
25.085,121.537
25.086,121.537
25.087,121.537
24.959,121.538
24.96,121.538
24.961,121.538
24.962,121.538
24.963,121.538
24.964,121.538
24.965,121.538
24.966,121.538
24.967,121.538
24.968,121.538
24.969,121.538
24.97,121.538
24.971,121.538
24.972,121.538
24.973,121.538
24.974,121.538
24.975,121.538
24.976,121.538
24.977,121.538
24.978,121.538
24.979,121.538
24.98,121.538
24.981,121.538
24.982,121.538
24.983,121.538
24.984,121.538
24.985,121.538
24.986,121.538
24.987,121.538
24.988,121.538
24.989,121.538
24.99,121.538
24.991,121.538
24.992,121.538
24.993,121.538
24.994,121.538
24.995,121.538
24.996,121.538
24.997,121.538
24.998,121.538
24.999,121.538
25,121.538
25.001,121.538
25.002,121.538
25.003,121.538
25.004,121.538
25.005,121.538
25.006,121.538
25.007,121.538
25.008,121.538
25.009,121.538
25.01,121.538
25.011,121.538
25.015,121.538
25.016,121.538
25.021,121.538
25.022,121.538
25.023,121.538
25.024,121.538
25.025,121.538
25.026,121.538
25.027,121.538
25.028,121.538
25.029,121.538
25.03,121.538
25.031,121.538
25.032,121.538
25.033,121.538
25.034,121.538
25.035,121.538
25.036,121.538
25.037,121.538
25.039,121.538
25.04,121.538
25.041,121.538
25.042,121.538
25.043,121.538
25.044,121.538
25.045,121.538
25.046,121.538
25.047,121.538
25.048,121.538
25.049,121.538
25.05,121.538
25.051,121.538
25.052,121.538
25.053,121.538
25.054,121.538
25.055,121.538
25.056,121.538
25.057,121.538
25.058,121.538
25.059,121.538
25.06,121.538
25.061,121.538
25.062,121.538
25.063,121.538
25.064,121.538
25.065,121.538
25.066,121.538
25.067,121.538
25.068,121.538
25.069,121.538
25.07,121.538
25.071,121.538
25.072,121.538
25.078,121.538
25.08,121.538
25.081,121.538
25.082,121.538
25.083,121.538
25.084,121.538
25.085,121.538
25.086,121.538
24.959,121.539
24.96,121.539
24.961,121.539
24.962,121.539
24.963,121.539
24.964,121.539
24.965,121.539
24.966,121.539
24.967,121.539
24.968,121.539
24.969,121.539
24.97,121.539
24.971,121.539
24.972,121.539
24.973,121.539
24.974,121.539
24.975,121.539
24.976,121.539
24.977,121.539
24.978,121.539
24.979,121.539
24.98,121.539
24.981,121.539
24.982,121.539
24.983,121.539
24.984,121.539
24.985,121.539
24.986,121.539
24.987,121.539
24.988,121.539
24.989,121.539
24.99,121.539
24.991,121.539
24.992,121.539
24.993,121.539
24.994,121.539
24.995,121.539
24.996,121.539
24.997,121.539
24.998,121.539
24.999,121.539
25,121.539
25.001,121.539
25.002,121.539
25.003,121.539
25.004,121.539
25.005,121.539
25.006,121.539
25.007,121.539
25.008,121.539
25.009,121.539
25.011,121.539
25.013,121.539
25.014,121.539
25.015,121.539
25.018,121.539
25.02,121.539
25.021,121.539
25.022,121.539
25.023,121.539
25.024,121.539
25.025,121.539
25.026,121.539
25.027,121.539
25.028,121.539
25.029,121.539
25.03,121.539
25.031,121.539
25.032,121.539
25.033,121.539
25.034,121.539
25.035,121.539
25.037,121.539
25.038,121.539
25.039,121.539
25.04,121.539
25.041,121.539
25.042,121.539
25.043,121.539
25.044,121.539
25.045,121.539
25.046,121.539
25.047,121.539
25.048,121.539
25.049,121.539
25.05,121.539
25.051,121.539
25.052,121.539
25.053,121.539
25.054,121.539
25.055,121.539
25.056,121.539
25.057,121.539
25.058,121.539
25.059,121.539
25.06,121.539
25.061,121.539
25.062,121.539
25.063,121.539
25.064,121.539
25.065,121.539
25.066,121.539
25.067,121.539
25.068,121.539
25.069,121.539
25.07,121.539
25.072,121.539
25.073,121.539
25.074,121.539
25.078,121.539
25.079,121.539
25.08,121.539
25.081,121.539
25.082,121.539
25.083,121.539
25.084,121.539
25.085,121.539
25.086,121.539
25.087,121.539
24.959,121.54
24.96,121.54
24.961,121.54
24.962,121.54
24.963,121.54
24.964,121.54
24.965,121.54
24.966,121.54
24.967,121.54
24.968,121.54
24.969,121.54
24.97,121.54
24.971,121.54
24.972,121.54
24.973,121.54
24.974,121.54
24.975,121.54
24.976,121.54
24.977,121.54
24.978,121.54
24.979,121.54
24.98,121.54
24.981,121.54
24.982,121.54
24.983,121.54
24.984,121.54
24.985,121.54
24.986,121.54
24.987,121.54
24.988,121.54
24.989,121.54
24.99,121.54
24.991,121.54
24.992,121.54
24.993,121.54
24.994,121.54
24.995,121.54
24.996,121.54
24.997,121.54
24.998,121.54
24.999,121.54
25,121.54
25.001,121.54
25.002,121.54
25.003,121.54
25.004,121.54
25.005,121.54
25.006,121.54
25.007,121.54
25.008,121.54
25.009,121.54
25.011,121.54
25.012,121.54
25.013,121.54
25.014,121.54
25.016,121.54
25.017,121.54
25.018,121.54
25.019,121.54
25.021,121.54
25.022,121.54
25.023,121.54
25.024,121.54
25.025,121.54
25.026,121.54
25.027,121.54
25.028,121.54
25.029,121.54
25.03,121.54
25.031,121.54
25.032,121.54
25.033,121.54
25.034,121.54
25.035,121.54
25.036,121.54
25.037,121.54
25.038,121.54
25.039,121.54
25.041,121.54
25.042,121.54
25.043,121.54
25.044,121.54
25.045,121.54
25.046,121.54
25.047,121.54
25.048,121.54
25.049,121.54
25.05,121.54
25.051,121.54
25.052,121.54
25.053,121.54
25.054,121.54
25.055,121.54
25.056,121.54
25.057,121.54
25.058,121.54
25.059,121.54
25.06,121.54
25.061,121.54
25.062,121.54
25.063,121.54
25.064,121.54
25.065,121.54
25.066,121.54
25.067,121.54
25.068,121.54
25.069,121.54
25.072,121.54
25.073,121.54
25.079,121.54
25.08,121.54
25.081,121.54
25.083,121.54
25.084,121.54
25.085,121.54
25.086,121.54
24.959,121.541
24.96,121.541
24.961,121.541
24.962,121.541
24.963,121.541
24.964,121.541
24.965,121.541
24.966,121.541
24.967,121.541
24.968,121.541
24.969,121.541
24.97,121.541
24.971,121.541
24.972,121.541
24.973,121.541
24.974,121.541
24.975,121.541
24.976,121.541
24.977,121.541
24.978,121.541
24.979,121.541
24.98,121.541
24.981,121.541
24.982,121.541
24.983,121.541
24.984,121.541
24.985,121.541
24.986,121.541
24.987,121.541
24.988,121.541
24.989,121.541
24.99,121.541
24.991,121.541
24.992,121.541
24.993,121.541
24.994,121.541
24.995,121.541
24.996,121.541
24.997,121.541
24.998,121.541
24.999,121.541
25,121.541
25.001,121.541
25.002,121.541
25.003,121.541
25.004,121.541
25.005,121.541
25.006,121.541
25.007,121.541
25.008,121.541
25.01,121.541
25.011,121.541
25.015,121.541
25.016,121.541
25.017,121.541
25.018,121.541
25.019,121.541
25.02,121.541
25.021,121.541
25.022,121.541
25.023,121.541
25.024,121.541
25.025,121.541
25.026,121.541
25.027,121.541
25.028,121.541
25.029,121.541
25.03,121.541
25.031,121.541
25.032,121.541
25.033,121.541
25.034,121.541
